scorer,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000
bodyparts,lefthand,lefthand,lefthand,righthand,righthand,righthand,leftfoot,leftfoot,leftfoot,rightfoot,rightfoot,rightfoot,mouth,mouth,mouth
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
360,609.8391723632812,740.1851196289062,0.043817609548568726,480.5849609375,829.848876953125,0.08208540081977844,610.2679443359375,739.393798828125,0.9918066263198853,482.5902404785156,827.9996337890625,0.9750218391418457,485.9867858886719,824.0361328125,0.061416566371917725
361,609.609375,740.2088623046875,0.037321269512176514,480.76434326171875,829.8173217773438,0.08214160799980164,610.1690063476562,739.3071899414062,0.9920775890350342,482.5708312988281,827.8525390625,0.9748914241790771,594.3853759765625,812.4773559570312,0.09366041421890259
362,610.110107421875,740.3917236328125,0.03856414556503296,508.6371765136719,676.2553100585938,0.11995795369148254,610.7001953125,739.7957153320312,0.9906831979751587,482.656005859375,827.9016723632812,0.9821969866752625,485.8875732421875,823.6842041015625,0.05562931299209595
363,610.177734375,740.3494873046875,0.03819078207015991,518.2069702148438,678.8704833984375,0.18944451212882996,610.7034301757812,739.918212890625,0.9905623197555542,482.76239013671875,828.0247802734375,0.9850282669067383,486.0731506347656,823.9228515625,0.06515845656394958
364,610.3857421875,740.7484130859375,0.037089794874191284,520.7352905273438,690.1068725585938,0.20473530888557434,610.6385498046875,740.0396728515625,0.991573691368103,482.38055419921875,828.0250854492188,0.9840357303619385,249.25599670410156,266.4911804199219,0.10207712650299072
365,610.265380859375,740.9747924804688,0.03815898299217224,481.789794921875,830.2124633789062,0.08711683750152588,610.7034912109375,740.17529296875,0.99101722240448,482.8181457519531,827.9408569335938,0.9860221743583679,250.63583374023438,261.0625915527344,0.09625059366226196
366,609.9286499023438,741.3937377929688,0.04410937428474426,609.1024169921875,744.0590209960938,0.08156535029411316,610.3350219726562,740.701171875,0.9881956577301025,482.4217224121094,827.8206176757812,0.9867180585861206,486.06597900390625,823.6698608398438,0.06946051120758057
367,609.6378784179688,741.8949584960938,0.043754398822784424,528.4522705078125,671.32666015625,0.11327481269836426,610.32080078125,741.3494262695312,0.9868647456169128,482.2076416015625,828.28076171875,0.9874173998832703,527.01171875,665.754150390625,0.09576472640037537
368,610.3544311523438,743.117919921875,0.0438380241394043,533.9320678710938,677.9303588867188,0.14577984809875488,610.7648315429688,742.3793334960938,0.9833253622055054,482.05657958984375,828.4375,0.9886756539344788,536.8513793945312,674.4962768554688,0.08475518226623535
369,611.8281860351562,744.5973510742188,0.047640085220336914,610.9042358398438,747.2404174804688,0.10977742075920105,612.2874755859375,744.1021728515625,0.9716123342514038,482.8649597167969,829.618896484375,0.9887845516204834,488.89404296875,823.9144287109375,0.08699476718902588
370,612.4984741210938,745.44091796875,0.04702308773994446,611.072998046875,747.6624145507812,0.11938869953155518,613.3489990234375,743.81640625,0.958289384841919,480.0328674316406,833.7789916992188,0.9900318384170532,539.7492065429688,681.6663818359375,0.11700677871704102
371,613.495361328125,749.2160034179688,0.057381391525268555,612.09375,747.9383544921875,0.11229848861694336,614.3221435546875,745.1450805664062,0.9636809825897217,480.06573486328125,834.8855590820312,0.993009090423584,486.4993896484375,827.846435546875,0.14355778694152832
372,613.7511596679688,749.0336303710938,0.057361453771591187,612.2556762695312,747.9683227539062,0.11379566788673401,614.5216674804688,745.2708129882812,0.9617051482200623,480.1033935546875,835.6471557617188,0.9938433766365051,486.1986389160156,828.9959106445312,0.16200944781303406
373,613.51416015625,749.413818359375,0.058372706174850464,538.9714965820312,698.0399780273438,0.12384432554244995,614.648193359375,746.2904663085938,0.9672661423683167,479.9471740722656,836.0593872070312,0.9939137697219849,485.8039855957031,829.6655883789062,0.1716669201850891
374,542.2191162109375,698.0476684570312,0.06433165073394775,539.8582153320312,700.59423828125,0.19675955176353455,614.7935791015625,747.0798950195312,0.9687615633010864,480.0114440917969,836.3518676757812,0.9938808679580688,541.266357421875,697.8475341796875,0.1897125244140625
375,614.7203369140625,750.4757080078125,0.05484604835510254,480.551513671875,835.8381958007812,0.10985854268074036,615.4989624023438,748.4248046875,0.9570025205612183,479.86895751953125,837.05078125,0.9939873218536377,485.5414733886719,830.9140014648438,0.17040354013442993
376,615.9492797851562,750.1465454101562,0.0529455840587616,480.1376037597656,836.45751953125,0.11047857999801636,617.6278076171875,748.7855224609375,0.9540400505065918,479.7423095703125,837.7897338867188,0.9938903450965881,620.719970703125,844.7503051757812,0.18154773116111755
377,616.9238891601562,750.5386352539062,0.051994770765304565,479.8332214355469,841.4283447265625,0.11016297340393066,618.7091674804688,749.6568603515625,0.9554885029792786,480.1867980957031,838.6278076171875,0.9943780303001404,484.25982666015625,835.9666137695312,0.1885453462600708
378,617.3628540039062,750.8864135742188,0.05040636658668518,479.72918701171875,842.2938232421875,0.11929824948310852,619.179443359375,750.286376953125,0.9480665326118469,480.4029846191406,839.4357299804688,0.9935200214385986,484.4542236328125,837.047119140625,0.20052769780158997
379,688.676025390625,783.0221557617188,0.20715174078941345,613.92333984375,751.7078247070312,0.1261681318283081,619.1326904296875,750.786865234375,0.9281182289123535,480.06341552734375,840.156982421875,0.9927942752838135,484.0185546875,837.9510498046875,0.18713822960853577
380,686.830078125,784.749267578125,0.18281984329223633,614.4895629882812,752.462646484375,0.16772350668907166,619.1666259765625,751.3489990234375,0.8921874761581421,480.1163330078125,840.3031616210938,0.9931046962738037,484.1435852050781,838.1932983398438,0.1844383180141449
381,618.846435546875,753.36376953125,0.3196967840194702,617.51416015625,754.84423828125,0.41787999868392944,619.3032836914062,752.646728515625,0.6880228519439697,479.9776611328125,841.35791015625,0.9908674955368042,484.3360290527344,839.51953125,0.1523546576499939
382,649.213134765625,781.6802978515625,0.09265279769897461,644.5966796875,782.23681640625,0.21596336364746094,648.6998901367188,779.4715576171875,0.7993924617767334,480.05780029296875,841.6299438476562,0.9878695011138916,652.3881225585938,778.6558227539062,0.23875468969345093
383,646.2286987304688,794.2214965820312,0.06692981719970703,645.1612548828125,794.5878295898438,0.1218019425868988,647.536865234375,791.7919921875,0.9106379747390747,480.4974365234375,841.8196411132812,0.9900460839271545,484.5329284667969,839.9199829101562,0.12318843603134155
384,646.0521850585938,794.1027221679688,0.061078011989593506,645.4290161132812,794.4967041015625,0.10951012372970581,647.8150024414062,791.96533203125,0.9168275594711304,480.53515625,843.3706665039062,0.9885640740394592,484.6238098144531,839.9039306640625,0.12783950567245483
385,646.1488647460938,793.4918212890625,0.05944758653640747,645.5990600585938,794.1187744140625,0.11412820219993591,647.931884765625,791.3201293945312,0.909638524055481,480.56243896484375,843.3563232421875,0.9887140989303589,484.47283935546875,839.96533203125,0.1135205626487732
386,645.7935180664062,794.2896728515625,0.05833965539932251,479.9724426269531,845.74072265625,0.11938345432281494,647.4490966796875,792.34375,0.9239451885223389,480.5777587890625,843.5121459960938,0.986470639705658,484.7380676269531,840.43310546875,0.14120393991470337
387,645.5930786132812,794.467529296875,0.051475077867507935,480.11529541015625,845.9702758789062,0.1194550096988678,647.3798217773438,792.3447265625,0.9317452907562256,480.6564636230469,843.6489868164062,0.9871761798858643,484.864501953125,840.53955078125,0.13785606622695923
388,646.26318359375,793.3602905273438,0.049791157245635986,480.05963134765625,845.8214721679688,0.10818234086036682,646.7979736328125,791.859619140625,0.9346675872802734,480.67559814453125,843.3447875976562,0.9862989187240601,484.8369445800781,840.0556640625,0.14197427034378052
389,646.3076782226562,793.3362426757812,0.04908263683319092,479.9919128417969,845.9902954101562,0.10770192742347717,646.731689453125,791.7863159179688,0.9337771534919739,480.57958984375,843.5578002929688,0.9865916967391968,484.6893310546875,840.1607055664062,0.12946254014968872
390,643.9896240234375,792.6217041015625,0.049442827701568604,480.25006103515625,845.5538330078125,0.1130792498588562,645.18505859375,791.4588623046875,0.9824155569076538,480.85504150390625,841.7882080078125,0.9894557595252991,484.82110595703125,839.8443603515625,0.1503095030784607
391,640.8213500976562,790.1107788085938,0.05313029885292053,479.4896545410156,843.4807739257812,0.11734369397163391,642.1064453125,788.676513671875,0.9896315336227417,479.9303894042969,839.8171997070312,0.9903377294540405,484.4862976074219,837.2539672851562,0.2703257203102112
392,637.5690307617188,786.6842651367188,0.025521904230117798,480.0162658691406,839.6861572265625,0.09306731820106506,639.7047119140625,785.3458862304688,0.9896448850631714,479.0922546386719,837.6817626953125,0.9906733632087708,485.3556823730469,831.6588745117188,0.22678163647651672
393,637.053955078125,785.883544921875,0.024083465337753296,479.89776611328125,838.1972045898438,0.09038099646568298,639.460205078125,783.8575439453125,0.9851707220077515,478.72088623046875,835.8307495117188,0.9873237609863281,485.37548828125,829.170654296875,0.19136983156204224
394,637.0556030273438,780.805908203125,0.030677080154418945,479.3525085449219,834.4534912109375,0.07203549146652222,638.9255981445312,780.9674682617188,0.9885294437408447,481.2757568359375,829.7633056640625,0.9871261119842529,484.79443359375,825.58447265625,0.0932263731956482
395,636.4625244140625,780.215087890625,0.03103622794151306,479.892333984375,830.8197631835938,0.07568210363388062,638.4625244140625,780.3931274414062,0.9892981052398682,481.0572204589844,828.1890869140625,0.981603741645813,485.0314025878906,824.3045654296875,0.100222647190094
396,635.9092407226562,779.4985961914062,0.04213300347328186,480.4213562011719,829.7589111328125,0.05672231316566467,637.7598266601562,780.3501586914062,0.9802044034004211,481.34503173828125,826.6196899414062,0.968645453453064,484.8996276855469,822.4821166992188,0.10591393709182739
397,541.36572265625,658.8634033203125,0.05473169684410095,529.6387939453125,674.35546875,0.13377055525779724,636.549072265625,779.2291259765625,0.9596569538116455,480.5706481933594,823.8561401367188,0.9832741022109985,537.5634155273438,673.5451049804688,0.8250834941864014
398,634.999755859375,773.5823974609375,0.0345454216003418,630.6819458007812,772.3536987304688,0.16802221536636353,635.6781616210938,771.4429321289062,0.9161182641983032,480.69622802734375,823.9461059570312,0.9891888499259949,531.9827880859375,664.7785034179688,0.9652851819992065
399,628.228515625,678.5982055664062,0.05731767416000366,621.0819091796875,670.6435546875,0.24151647090911865,626.791015625,670.7338256835938,0.5884125232696533,481.5342102050781,824.3121337890625,0.9901846647262573,527.8009033203125,651.9182739257812,0.7055795192718506
400,613.3541259765625,907.88671875,0.04854804277420044,611.7540893554688,908.9420166015625,0.17563661932945251,622.6187133789062,661.9866333007812,0.76247239112854,482.8265380859375,824.4926147460938,0.9865604639053345,627.5111083984375,661.0825805664062,0.11107107996940613
401,628.4371337890625,659.1830444335938,0.04179173707962036,622.0202026367188,664.781005859375,0.0872049331665039,623.8171997070312,662.4165649414062,0.8670784831047058,482.9044494628906,823.6206665039062,0.9898130893707275,628.4203491210938,660.8145141601562,0.09673330187797546
402,628.4212646484375,659.4505615234375,0.040501803159713745,610.2609252929688,891.0885009765625,0.1540263295173645,623.4852294921875,663.25439453125,0.8227449655532837,483.2765197753906,822.97412109375,0.9888721108436584,628.5607299804688,661.7764892578125,0.08735343813896179
403,628.368896484375,659.5867309570312,0.030068427324295044,611.860595703125,875.1572265625,0.31958281993865967,624.4962768554688,663.6802368164062,0.9021527767181396,483.6539306640625,822.5851440429688,0.9784719944000244,614.17138671875,869.7529907226562,0.10915708541870117
404,619.9381103515625,848.5985717773438,0.07623368501663208,620.3759155273438,859.8862915039062,0.44454461336135864,624.6734619140625,662.9118041992188,0.9506416320800781,482.8055114746094,821.6744995117188,0.9731691479682922,622.1041870117188,853.8245849609375,0.11999708414077759
405,487.37152099609375,569.19873046875,0.07276687026023865,630.2161865234375,842.651611328125,0.7118521928787231,625.146240234375,663.019287109375,0.9597594141960144,482.7613220214844,821.735107421875,0.9600430727005005,632.7827758789062,837.9407348632812,0.13208737969398499
406,705.8685913085938,746.6893310546875,0.37924420833587646,636.6188354492188,837.7310791015625,0.8092764616012573,625.4701538085938,663.10595703125,0.9747964143753052,483.3163757324219,822.6868286132812,0.9284136295318604,638.0739135742188,827.5718383789062,0.43971312046051025
407,719.088134765625,743.8009643554688,0.7799490690231323,643.5841674804688,818.3775634765625,0.8638392686843872,625.4531860351562,662.7452392578125,0.9732620716094971,483.9085998535156,823.251953125,0.9255965948104858,647.1361083984375,812.2304077148438,0.10140302777290344
408,726.951171875,743.6367797851562,0.7456057071685791,648.5203857421875,807.4220581054688,0.8116792440414429,624.8985595703125,662.5285034179688,0.97640061378479,483.997314453125,823.04345703125,0.9325339794158936,652.180419921875,801.9848022460938,0.06678864359855652
409,734.4352416992188,753.2221069335938,0.8265154361724854,652.5535278320312,801.298095703125,0.7142931222915649,625.0025634765625,662.3604736328125,0.9753906726837158,483.8756408691406,822.9962768554688,0.9435898065567017,654.53564453125,794.9771728515625,0.1414879858493805
410,734.5636596679688,768.3533325195312,0.8898003697395325,475.83282470703125,580.7994995117188,0.795607328414917,625.047607421875,662.4722290039062,0.9696850776672363,483.07061767578125,822.9674072265625,0.9568776488304138,478.87677001953125,572.950927734375,0.28769874572753906
411,731.2184448242188,775.1886596679688,0.8085527420043945,646.0477294921875,795.608154296875,0.6694420576095581,625.6964111328125,662.22802734375,0.9638402462005615,482.72528076171875,824.15869140625,0.9482004642486572,670.3768310546875,868.807861328125,0.17499282956123352
412,733.5109252929688,782.2991333007812,0.7592295408248901,643.509521484375,799.9419555664062,0.7625926733016968,625.9193115234375,663.0098876953125,0.9436472654342651,483.6916809082031,825.7978515625,0.9400388598442078,662.2245483398438,868.5682983398438,0.26541584730148315
413,733.3416137695312,786.4439697265625,0.9068979024887085,642.5241088867188,800.6705322265625,0.6937879323959351,625.7460327148438,663.0322875976562,0.9396969079971313,483.607177734375,826.5490112304688,0.9430080652236938,660.3370361328125,869.7821655273438,0.30654844641685486
414,728.5691528320312,789.5588989257812,0.8469545841217041,642.9323120117188,803.7438354492188,0.7160768508911133,625.5654296875,663.1087646484375,0.933710515499115,483.5089111328125,826.6614379882812,0.9424203038215637,658.0120849609375,875.7052612304688,0.14572551846504211
415,725.6058349609375,796.1944580078125,0.8160943984985352,642.0109252929688,806.5123291015625,0.6474364399909973,625.5770874023438,663.117431640625,0.9373048543930054,483.5187072753906,827.4074096679688,0.9406992793083191,643.398193359375,803.5350952148438,0.09413322806358337
416,726.0796508789062,803.0072631835938,0.9049372673034668,645.2025146484375,810.6152954101562,0.5883289575576782,625.3710327148438,662.8798217773438,0.9303561449050903,483.68316650390625,827.2593383789062,0.9477955102920532,659.2409057617188,881.892578125,0.6770228147506714
417,726.7968139648438,810.1348266601562,0.8092900514602661,660.4053344726562,816.068359375,0.42923468351364136,625.039794921875,662.6566162109375,0.9348894357681274,483.69891357421875,827.203125,0.9411944150924683,670.1099243164062,901.4251098632812,0.597328782081604
418,728.36328125,815.639404296875,0.8942617177963257,726.9058227539062,814.3056640625,0.29986703395843506,624.7695922851562,662.5574340820312,0.9163932800292969,483.6716003417969,827.664794921875,0.956294059753418,687.4806518554688,921.81005859375,0.20161160826683044
419,733.4295654296875,824.7998657226562,0.8422735929489136,682.7905883789062,831.6055297851562,0.3239074945449829,624.7982788085938,662.2582397460938,0.8886176347732544,483.6694030761719,827.7376708984375,0.9597169160842896,702.02783203125,940.8552856445312,0.1985057294368744
420,738.0137939453125,836.1150512695312,0.9501157999038696,683.365234375,831.3248901367188,0.32852256298065186,625.4488525390625,662.5875244140625,0.8742067813873291,483.6659240722656,828.5936889648438,0.9628700017929077,688.2640991210938,931.5198364257812,0.20017221570014954
421,748.775634765625,851.4523315429688,0.9138654470443726,676.0556030273438,740.403564453125,0.6274245977401733,625.3102416992188,662.4633178710938,0.8674505949020386,483.88134765625,827.8803100585938,0.9587777853012085,694.3924560546875,948.5302734375,0.14728140830993652
422,754.19091796875,861.3629760742188,0.8761520981788635,681.9302978515625,832.4725341796875,0.3641261160373688,625.5403442382812,662.7499389648438,0.861242413520813,482.638671875,828.7865600585938,0.9665675759315491,652.9728393554688,883.2081298828125,0.4351896047592163
423,760.5824584960938,855.0907592773438,0.9272990226745605,682.5960083007812,833.0110473632812,0.3377504348754883,625.2633056640625,662.9110717773438,0.8694251775741577,482.60614013671875,828.6991577148438,0.967187762260437,656.6922607421875,887.6728515625,0.3908982276916504
424,761.6323852539062,850.4354858398438,0.9699340462684631,682.0104370117188,832.6387939453125,0.46740400791168213,626.06103515625,663.21923828125,0.8621393442153931,482.1942138671875,828.8281860351562,0.9629281759262085,657.64306640625,885.6483764648438,0.9869584441184998
425,761.6885375976562,845.1119995117188,0.8460673093795776,682.3641357421875,832.5857543945312,0.5260437726974487,626.0374145507812,663.1028442382812,0.8785066604614258,482.2173767089844,828.354248046875,0.9629939794540405,658.6785888671875,886.4380493164062,0.987842321395874
426,765.4118041992188,834.8925170898438,0.8697177171707153,683.26708984375,832.5448608398438,0.5718299746513367,625.7470092773438,663.209228515625,0.8574503660202026,482.30963134765625,828.6599731445312,0.9686524868011475,657.2672729492188,882.2274780273438,0.9619038105010986
427,683.903564453125,830.9437255859375,0.634880006313324,683.125,832.7634887695312,0.48019838333129883,625.0314331054688,662.9390869140625,0.8363877534866333,482.20855712890625,828.5243530273438,0.9683523178100586,661.0504760742188,875.3692626953125,0.8467596769332886
428,682.0122680664062,831.3868408203125,0.3769682049751282,681.3024291992188,833.3048706054688,0.3056313097476959,624.7552490234375,662.9802856445312,0.8363893032073975,482.3370666503906,828.875732421875,0.9717962741851807,772.6504516601562,867.4896850585938,0.39104074239730835
429,680.6981811523438,832.35546875,0.31035831570625305,679.5709228515625,835.1526489257812,0.5000866055488586,625.7701416015625,663.3458862304688,0.8663878440856934,482.43756103515625,828.8236694335938,0.966107964515686,773.2965698242188,848.1471557617188,0.7661638259887695
430,679.0650634765625,832.142578125,0.13793259859085083,677.1209106445312,835.2778930664062,0.3584253787994385,625.922607421875,663.2576293945312,0.8894861936569214,482.3636474609375,828.3330688476562,0.953636884689331,765.4104614257812,833.7504272460938,0.9523061513900757
431,754.5008544921875,805.832763671875,0.27141574025154114,682.4522705078125,862.2756958007812,0.3729706406593323,624.8203125,663.10546875,0.8936448097229004,482.094482421875,828.8948974609375,0.954288125038147,753.0388793945312,813.6227416992188,0.8450626730918884
432,753.4866943359375,799.9982299804688,0.19117268919944763,734.8348388671875,805.32763671875,0.46991029381752014,624.4120483398438,663.0540771484375,0.8830966949462891,482.22052001953125,828.6517333984375,0.955363929271698,753.0794677734375,808.6316528320312,0.9002317190170288
433,761.1030883789062,785.87353515625,0.44968903064727783,751.8916015625,788.4308471679688,0.6461862325668335,623.7808227539062,663.7651977539062,0.8765923380851746,482.2964782714844,828.52978515625,0.9603127241134644,759.4130249023438,790.3695068359375,0.5227000713348389
434,677.4697875976562,793.7410888671875,0.30734455585479736,744.1450805664062,786.1992797851562,0.6736826300621033,624.1923217773438,664.0165405273438,0.8822544813156128,482.3376159667969,828.9027099609375,0.9529749155044556,757.0758056640625,787.51220703125,0.8125607967376709
435,680.8090209960938,784.6980590820312,0.44551634788513184,740.6194458007812,761.864990234375,0.7630065679550171,624.272216796875,664.1015625,0.8746528625488281,482.2469482421875,829.2088623046875,0.9505742788314819,745.943603515625,772.2667236328125,0.6197906136512756
436,667.537109375,757.9898071289062,0.6651135087013245,666.96875,758.7284545898438,0.7440220713615417,623.5094604492188,663.8618774414062,0.8607839345932007,482.341796875,829.2219848632812,0.9531867504119873,732.6278076171875,757.7037963867188,0.5432302355766296
437,661.9743041992188,746.2479248046875,0.849738359451294,661.326171875,748.2725219726562,0.8517144918441772,623.079345703125,664.2554931640625,0.8196842670440674,482.0480041503906,829.4595336914062,0.959610104560852,742.3450317382812,783.6229248046875,0.14606502652168274
438,654.9887084960938,746.3084106445312,0.8606233596801758,653.4887084960938,748.4360961914062,0.7964622974395752,622.696533203125,664.6228637695312,0.736904501914978,481.58160400390625,829.86767578125,0.9635770320892334,489.6672058105469,709.099365234375,0.48461678624153137
439,659.0103149414062,745.6831665039062,0.7132701873779297,656.6666259765625,748.6455078125,0.8445149660110474,622.8930053710938,664.5156860351562,0.7668466567993164,480.3878479003906,833.4152221679688,0.971217155456543,690.9414672851562,772.8545532226562,0.12713536620140076
440,653.7335815429688,747.8442993164062,0.7385580539703369,652.00927734375,748.0906982421875,0.7726467251777649,622.4772338867188,664.7860107421875,0.7274144887924194,480.8490295410156,833.9510498046875,0.9751559495925903,689.641845703125,771.9151611328125,0.1361805498600006
441,677.5872802734375,769.4140014648438,0.8546522855758667,645.40087890625,748.125,0.8861591815948486,622.3129272460938,664.603759765625,0.695974588394165,480.8079833984375,833.9035034179688,0.9737256169319153,679.2793579101562,764.19140625,0.19947528839111328
442,658.8482055664062,754.7921142578125,0.9197145700454712,643.467041015625,745.4530029296875,0.901808500289917,622.3568115234375,664.3475952148438,0.6502932906150818,481.9366149902344,834.9171142578125,0.9811599254608154,730.6627197265625,769.3076782226562,0.14733338356018066
443,647.2965698242188,742.8978881835938,0.726219117641449,645.1168823242188,743.9405517578125,0.9429885149002075,622.1741333007812,664.176513671875,0.6891521215438843,481.7158203125,834.904296875,0.982677161693573,674.55908203125,749.7219848632812,0.4060755968093872
444,647.9223022460938,738.928955078125,0.7144919037818909,647.6240844726562,739.331787109375,0.9497575163841248,621.8275146484375,664.4205322265625,0.7252910733222961,481.68817138671875,835.38330078125,0.9847776889801025,698.7925415039062,736.5382080078125,0.3670157790184021
445,653.78515625,733.1066284179688,0.5850191116333008,652.967041015625,733.4238891601562,0.8688603639602661,622.3305053710938,664.635009765625,0.6958243250846863,481.5276184082031,834.6333618164062,0.9773937463760376,714.0567016601562,720.076171875,0.6857603788375854
446,661.7291259765625,724.8641967773438,0.8433854579925537,660.7090454101562,724.8905639648438,0.9784308671951294,623.38232421875,665.005615234375,0.6083131432533264,480.634033203125,833.6209106445312,0.9699442386627197,719.3941650390625,707.3770141601562,0.838100790977478
447,675.1653442382812,708.3353881835938,0.9374184608459473,673.6411743164062,709.2112426757812,0.9131675958633423,622.1369018554688,665.0951538085938,0.4380355477333069,480.3699035644531,832.8035888671875,0.9648783802986145,746.1334838867188,699.28173828125,0.8659588694572449
448,691.9984130859375,692.5217895507812,0.9116227626800537,690.684814453125,692.2783203125,0.917567253112793,621.9073486328125,664.263671875,0.5853559374809265,480.65972900390625,832.167724609375,0.9681571125984192,767.0205078125,693.5865478515625,0.9873769879341125
449,712.185546875,671.1304321289062,0.4947214722633362,711.2925415039062,673.9800415039062,0.8828484416007996,621.5694580078125,664.091064453125,0.5718123912811279,482.4520263671875,832.5750732421875,0.9731584787368774,793.011962890625,686.2465209960938,0.9790225028991699
450,733.7667846679688,654.222900390625,0.4807700216770172,730.324951171875,658.2635498046875,0.8442906141281128,621.8671875,664.1336059570312,0.24788495898246765,480.708740234375,835.595703125,0.9885963201522827,824.8057250976562,667.93212890625,0.9846376180648804
451,751.451416015625,641.3673095703125,0.5600646734237671,834.5282592773438,657.7990112304688,0.7214881777763367,622.6550903320312,664.5360717773438,0.21973836421966553,483.40264892578125,837.2562255859375,0.9945709705352783,846.9331665039062,658.07666015625,0.9875367879867554
452,778.8421630859375,630.3018188476562,0.8036607503890991,775.5778198242188,634.722412109375,0.8095048666000366,622.5465698242188,665.00927734375,0.31867003440856934,486.2078857421875,844.7085571289062,0.979275107383728,788.16552734375,708.0081176757812,0.9769514799118042
453,802.8491821289062,624.9487915039062,0.7894794940948486,871.7438354492188,659.3377075195312,0.8948341608047485,622.7084350585938,664.7633056640625,0.46728596091270447,624.9185791015625,664.1550903320312,0.9300642013549805,888.63818359375,665.0204467773438,0.9922583103179932
454,822.8773803710938,621.71435546875,0.6689953804016113,818.8493041992188,626.5942993164062,0.8131805062294006,622.2965698242188,665.0942993164062,0.34444576501846313,624.8040771484375,665.1072998046875,0.9407079219818115,911.2037353515625,666.5867309570312,0.9861730337142944
455,853.66943359375,622.3082275390625,0.5125715136528015,920.6223754882812,657.3983764648438,0.8790485262870789,624.1485595703125,667.0598754882812,0.5448383092880249,626.136962890625,667.626708984375,0.9415433406829834,941.1561889648438,657.6073608398438,0.9777477979660034
456,773.4442749023438,773.8463745117188,0.3456410765647888,876.4689331054688,619.7882080078125,0.5173746347427368,628.0467529296875,669.3831176757812,0.2990555167198181,629.9362182617188,669.6989135742188,0.9603059887886047,961.09716796875,655.6566162109375,0.9957582950592041
457,772.3165893554688,771.6552124023438,0.30333858728408813,874.669189453125,689.2013549804688,0.41452425718307495,634.7736206054688,672.9638671875,0.5011030435562134,752.5673217773438,805.0977783203125,0.9919806718826294,990.2622680664062,630.8304443359375,0.9810339212417603
458,839.8247680664062,749.62939453125,0.3525598645210266,881.8389282226562,617.8850708007812,0.470939576625824,639.47998046875,675.601318359375,0.32101333141326904,751.2899169921875,806.6934814453125,0.9805349111557007,1011.3076782226562,623.2901000976562,0.9630429744720459
459,930.8738403320312,662.99560546875,0.05438953638076782,924.5863037109375,668.901611328125,0.5103828310966492,751.3063354492188,807.059814453125,0.5035130977630615,752.3455810546875,807.031982421875,0.9573506116867065,1030.806640625,618.6565551757812,0.9969247579574585
460,999.3370971679688,681.6764526367188,0.5737355947494507,996.024169921875,683.3604736328125,0.6374661922454834,750.85986328125,808.802490234375,0.35070496797561646,754.3250122070312,808.245361328125,0.9715045094490051,1056.0927734375,607.916748046875,0.9794843196868896
461,1027.2650146484375,676.3281860351562,0.6632423996925354,1059.8690185546875,595.8284301757812,0.5922484397888184,755.7095336914062,809.4652099609375,0.16781684756278992,760.2003784179688,808.5137329101562,0.9818097352981567,1076.2989501953125,600.9776611328125,0.9993429183959961
462,1029.2154541015625,679.0570068359375,0.6622072458267212,888.0238037109375,619.2111206054688,0.6277896761894226,763.7288818359375,809.0382690429688,0.11474308371543884,806.8052368164062,631.4293823242188,0.9948551058769226,1094.4879150390625,601.7218017578125,0.9975886344909668
463,898.6355590820312,612.0125732421875,0.625159502029419,897.3193359375,614.2409057617188,0.7933043241500854,766.2041015625,807.463623046875,0.20507177710533142,814.4928588867188,629.3751220703125,0.9972094297409058,1127.356689453125,603.885009765625,0.9953635334968567
464,1031.227294921875,676.6895751953125,0.7648217678070068,959.7933959960938,589.989013671875,0.7237129211425781,767.7650146484375,804.9521484375,0.1685149073600769,813.46728515625,630.4163208007812,0.997607946395874,1143.3734130859375,613.9788818359375,0.9981396198272705
465,1032.134033203125,676.4276123046875,0.7745035886764526,1047.7578125,574.2083129882812,0.9323035478591919,1028.322998046875,677.0889892578125,0.2164991796016693,813.3272705078125,630.1278686523438,0.9963465929031372,1159.36376953125,625.2842407226562,0.997222900390625
466,1088.7664794921875,580.6898803710938,0.8701159954071045,1084.500732421875,582.9114990234375,0.8133789300918579,1028.6016845703125,676.8184814453125,0.09838229417800903,814.0462036132812,630.3728637695312,0.9953057765960693,1078.3948974609375,642.4501342773438,0.9799619913101196
467,1032.228515625,676.2214965820312,0.5579302906990051,1179.7464599609375,640.384765625,0.5786961913108826,979.2607421875,747.91455078125,0.4150014817714691,819.245849609375,627.1102905273438,0.9913370609283447,1201.5941162109375,646.6666259765625,0.9964944124221802
468,1032.8265380859375,675.5431518554688,0.3194769620895386,1207.052001953125,644.8466186523438,0.6150787472724915,1132.3018798828125,589.4935302734375,0.4599473178386688,997.684326171875,747.5985107421875,0.9624171853065491,1221.60498046875,651.6246948242188,0.9926450252532959
